"taxon_level","genotype","prevalence","is_core","taxon_name"
"Class","LH74/PHN82",0.235,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia"
"Class","PHG39/PHN82",0.333,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia"
"Class","PHW52/PHM49",0.588,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia"
"Class","PHW52/PHN82",0.364,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia"
"Class","2369/LH123HT",0.87,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B14A/H95",0.824,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B14A/MO17",0.8,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B14A/OH43",0.65,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B37/H95",0.754,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B37/MO17",0.71,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B37/OH43",0.78,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B73/MO17",0.8,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B73/PHM49",0.917,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","B73/PHN82",0.818,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","CG119/CG108",0.655,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","CG44/CGR01",0.682,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","F42/H95",0.533,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","F42/MO17",0.833,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","F42/OH43",0.78,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","LH74/PHN82",0.765,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","PHG39/PHN82",0.467,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","PHW52/PHM49",0.706,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","PHW52/PHN82",0.545,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli"
"Class","2369/LH123HT",0.391,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B14A/H95",0.294,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B14A/MO17",0.533,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B14A/OH43",0.4,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B37/H95",0.386,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B37/MO17",0.452,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B37/OH43",0.366,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B73/MO17",0.4,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B73/PHM49",0.25,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","B73/PHN82",0.636,TRUE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","CG119/CG108",0.345,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","CG44/CGR01",0.318,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","F42/H95",0.467,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","F42/MO17",0.167,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","F42/OH43",0.317,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","LH74/PHN82",0.294,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","PHG39/PHN82",0.4,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","PHW52/PHM49",0.353,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","PHW52/PHN82",0.545,FALSE,"d__Bacteria; p__Myxococcota; c__Polyangia"
"Class","2369/LH123HT",0.783,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B14A/H95",0.529,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B14A/MO17",0.933,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B14A/OH43",0.5,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B37/H95",0.667,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B37/MO17",0.484,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B37/OH43",0.585,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B73/MO17",0.733,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B73/PHM49",0.833,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","B73/PHN82",0.727,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","CG119/CG108",0.655,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","CG44/CGR01",0.455,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","F42/H95",0.6,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","F42/MO17",0.583,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","F42/OH43",0.756,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","LH74/PHN82",0.824,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","PHG39/PHN82",0.6,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","PHW52/PHM49",0.647,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","PHW52/PHN82",0.818,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes"
"Class","2369/LH123HT",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B14A/H95",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B14A/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B14A/OH43",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B37/H95",0.982,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B37/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B37/OH43",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B73/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B73/PHM49",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","B73/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","CG119/CG108",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","CG44/CGR01",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","F42/H95",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","F42/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","F42/OH43",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","LH74/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","PHG39/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","PHW52/PHM49",0.941,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","PHW52/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria"
"Class","2369/LH123HT",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B14A/H95",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B14A/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B14A/OH43",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B37/H95",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B37/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B37/OH43",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B73/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B73/PHM49",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","B73/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","CG119/CG108",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","CG44/CGR01",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","F42/H95",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","F42/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","F42/OH43",0.976,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","LH74/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","PHG39/PHN82",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","PHW52/PHM49",0.941,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","PHW52/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"
"Class","2369/LH123HT",0.565,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B14A/H95",0.471,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B14A/MO17",0.6,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B14A/OH43",0.4,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B37/H95",0.596,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B37/MO17",0.419,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B37/OH43",0.585,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B73/MO17",0.467,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B73/PHM49",0.667,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","B73/PHN82",0.636,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","CG119/CG108",0.448,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","CG44/CGR01",0.727,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","F42/H95",0.333,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","F42/MO17",0.417,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","F42/OH43",0.488,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","LH74/PHN82",0.765,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","PHG39/PHN82",0.2,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","PHW52/PHM49",0.824,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Class","PHW52/PHN82",0.182,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae"
"Order","2369/LH123HT",0.609,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B14A/H95",0.765,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B14A/MO17",0.733,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B14A/OH43",0.55,FALSE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B37/H95",0.719,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B37/MO17",0.613,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B37/OH43",0.61,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B73/MO17",0.533,FALSE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B73/PHM49",0.5,FALSE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","B73/PHN82",0.818,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","CG119/CG108",0.724,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","CG44/CGR01",0.455,FALSE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","F42/H95",0.6,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","F42/MO17",0.417,FALSE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","F42/OH43",0.707,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","LH74/PHN82",0.647,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","PHG39/PHN82",0.667,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","PHW52/PHM49",0.765,TRUE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","PHW52/PHN82",0.364,FALSE,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales"
"Order","2369/LH123HT",0.304,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B14A/H95",0.529,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B14A/MO17",0.333,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B14A/OH43",0.15,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B37/H95",0.614,TRUE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B37/MO17",0.452,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B37/OH43",0.341,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B73/MO17",0.267,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B73/PHM49",0.167,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","B73/PHN82",0.545,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","CG119/CG108",0.483,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","CG44/CGR01",0.455,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","F42/H95",0.267,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","F42/MO17",0.25,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","F42/OH43",0.39,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","LH74/PHN82",0.412,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","PHG39/PHN82",0.267,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","PHW52/PHM49",0.412,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","PHW52/PHN82",0.273,FALSE,"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales"
"Order","2369/LH123HT",0.478,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B14A/H95",0.353,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B14A/MO17",0.533,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B14A/OH43",0.45,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B37/H95",0.333,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B37/MO17",0.258,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B37/OH43",0.268,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B73/MO17",0.333,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B73/PHM49",0.5,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","B73/PHN82",0.727,TRUE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","CG119/CG108",0.31,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","CG44/CGR01",0.182,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","F42/H95",0.333,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","F42/MO17",0.25,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","F42/OH43",0.341,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","LH74/PHN82",0.412,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","PHG39/PHN82",0.333,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","PHW52/PHM49",0.412,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","PHW52/PHN82",0.364,FALSE,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales"
"Order","2369/LH123HT",0.609,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B14A/H95",0.294,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B14A/MO17",0.533,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B14A/OH43",0.15,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B37/H95",0.684,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B37/MO17",0.677,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B37/OH43",0.61,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B73/MO17",0.533,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B73/PHM49",0.583,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","B73/PHN82",0.273,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","CG119/CG108",0.586,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","CG44/CGR01",0.727,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","F42/H95",0.533,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","F42/MO17",0.5,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","F42/OH43",0.61,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","LH74/PHN82",0.412,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","PHG39/PHN82",0.667,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","PHW52/PHM49",0.412,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","PHW52/PHN82",0.636,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales"
"Order","2369/LH123HT",0.826,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B14A/H95",0.588,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B14A/MO17",0.867,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B14A/OH43",0.75,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B37/H95",0.86,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B37/MO17",0.742,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B37/OH43",0.805,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B73/MO17",0.933,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B73/PHM49",0.833,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","B73/PHN82",0.455,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","CG119/CG108",0.931,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","CG44/CGR01",0.955,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","F42/H95",0.6,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","F42/MO17",0.917,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","F42/OH43",0.854,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","LH74/PHN82",0.824,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","PHG39/PHN82",0.8,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","PHW52/PHM49",0.824,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","PHW52/PHN82",0.909,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales"
"Order","2369/LH123HT",0.609,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B14A/H95",0.706,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B14A/MO17",0.733,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B14A/OH43",0.7,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B37/H95",0.754,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B37/MO17",0.645,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B37/OH43",0.732,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B73/MO17",0.8,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B73/PHM49",0.75,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","B73/PHN82",0.455,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","CG119/CG108",0.897,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","CG44/CGR01",0.864,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","F42/H95",0.267,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","F42/MO17",0.75,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","F42/OH43",0.732,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","LH74/PHN82",0.706,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","PHG39/PHN82",0.733,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","PHW52/PHM49",0.647,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","PHW52/PHN82",0.818,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","2369/LH123HT",0.696,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B14A/H95",0.706,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B14A/MO17",0.667,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B14A/OH43",0.6,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B37/H95",0.649,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B37/MO17",0.742,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B37/OH43",0.707,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B73/MO17",0.733,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B73/PHM49",0.667,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","B73/PHN82",0.455,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","CG119/CG108",0.759,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","CG44/CGR01",0.955,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
