SampleID	Observed	location	pedigree	rep_number	plot_number	Corrected_pedigree	Sub	Grower	Day.before.extract	Date.Received	Date.Reported	E.Depth	X1.1.Soil.pH	WDRF.Buffer.pH	X1.1.S.Salts.mmho.cm	Texture.No	Organic.Matter.LOI..	Nitrate.N.ppm.N	lbs.N.A	Potassium.ppm.K	Sulfate.S.ppm.S	Calcium.ppm.Ca	Magnesium.ppm.Mg	Sodium.ppm.Na	CEC.Sum.of.Cations.me.100g	X.H.Sat	X.K.Sat	X.Ca.Sat	X.Mg.Sat	X.Na.Sat	Mehlich.P.III.ppm.P	X..Sand	X..Silt	X..Clay	Texture	Temperature..C.	Dew.Point..C.	Relative.Humidity....	Solar.Radiation..W.m2.	Rainfall..mm.	Wind.Speed..m.s.	Wind.Direction..degrees.	Wind.Gust..m.s.	Soil.Temperature..C.	Soil.Moisture...VWC.	PAR..uM.m2s.	Simpson	Chao1	se.chao1	Shannon
MNH1-1-758	64	MNH1	B73XPHM49	1	758	B37XH95	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.977698666666667	64	0	3.94845878706932
MNH1-1-769	52	MNH1	PHW52XPHM49	1	769	PHW52XPHM49	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.968019555555556	52	0.495168968830144	3.64453678338701
MNH1-1-85	53	MNH1	LH74XPHN82	1	85	OH43XB37	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.969316444444444	54.5	2.59011883826404	3.63924775089314
MNH1-1-86	35	MNH1	B37XH95	1	86	B37XH95	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.957981333333333	35	0	3.35837178089639
MNH1-1-94	24	MNH1	F42XOH43	1	94	F42XOH43	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.946416888888889	24	0	3.02939051900021
MNH1-2-1017	46	MNH1	B37XOH43	2	1017	B37XOH43	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.961696888888889	46	0	3.48068120044694
MNH1-2-1039	41	MNH1	B73XPHN82	2	1039	B37XH95	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.961467555555556	41	0	3.48268329722952
MNH1-2-1136	89	MNH1	LH74XPHN82	2	1136	OH43XB37	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.984522666666667	89	0.165727692058709	4.2951934134133
MNH1-2-1139	27	MNH1	F42XH95	2	1139	F42XOH43	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.947747555555556	27	0	3.09263606855688
MNH1-2-1143	40	MNH1	B37XMO17	2	1143	B37XMO17	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.954194666666667	40	0	3.36408304233779
MNH1-2-1157	39	MNH1	B73XMO17	2	1157	B37XH95	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.957979555555556	39	0	3.4045673033208
MNH1-2-1187	56	MNH1	B14AXOH43	2	1187	B37XOH43	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.970905777777778	56	0.495515604482557	3.74770775853883
MNH1-2-1276	45	MNH1	CG119XCG108	2	1276	CG119XCG108	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.970888	45	0.494413232473044	3.63978733548056
MNH1-2-1298	46	MNH1	B14AXOH43	2	1298	B37XOH43	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.958352888888889	46	0	3.42273616691227
MNH1-2-1305	42	MNH1	B37XH95	2	1305	B37XH95	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.965301333333333	42	0	3.52519274885661
MNH1-2-1307	44	MNH1	F42XOH43	2	1307	F42XOH43	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.964988444444444	44	0.494285526612081	3.54435274917308
MNH1-2-1319	75	MNH1	B73XPHN82	2	1319	B37XH95	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.98032	75	0.165551826952793	4.07885830895826
MNH1-2-1323	41	MNH1	LH74XPHN82	2	1323	OH43XB37	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.958592	41	0	3.40079000695249
MNH1-2-1343	46	MNH1	F42XMO17	2	1343	F42XOH43	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.959874666666667	46	0.24726767752342	3.47216662787744
MNH1-2-1413	40	MNH1	B73XPHM49	2	1413	B37XH95	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.947234666666667	40	0	3.24463529576067
MNH1-2-1427	34	MNH1	B37XMO17	2	1427	B37XMO17	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.954935111111111	34	0	3.2904803156737
MNH1-2-1464	45	MNH1	F42XH95	2	1464	F42XOH43	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.963164444444444	45	0	3.49834752896357
MNH1-2-1479	56	MNH1	2369XLH123HT	2	1479	2369XLH123HT	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.972544888888889	56	0.495515604482557	3.80612782395465
MNH1-2-1489	46	MNH1	B73XMO17	2	1489	B37XH95	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.956631111111111	46	0	3.41789801707879
MNH1-2-1518	57	MNH1	CG44XCGR01	2	1518	CG44XCGR01	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.971028444444444	57	0	3.77332695614884
MNH1-2-1521	51	MNH1	PHW52XPHM49	2	1521	PHW52XPHM49	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.959808	51	0	3.54185170378939
MNH1-2-1590	70	MNH1	B37XOH43	2	1590	B37XOH43	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.980308444444444	70	0.496415724396973	4.05543043880303
MNH1-2-847	67	MNH1	B37XH95	2	847	B37XH95	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.977034666666667	67	0	3.94780625850155
MNH1-2-856	54	MNH1	F42XOH43	2	856	F42XOH43	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.968964444444444	54	0	3.68806970303132
MNH1-2-919	58	MNH1	F42XMO17	2	919	F42XOH43	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.972093333333333	58	0.49567091418845	3.80708091223305
MNH1-2-959	45	MNH1	CG119XCG108	2	959	CG119XCG108	N	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.969162666666667	45	0	3.61598709104607
MNH1-2-992	20	MNH1	B14AXMO17	2	992	B37XMO17	Y	Candice Hirsch	4	06/13/19	06/17/19	12	6.3	6.6	0.21	2	5.2	24	87	262	9.1	3036	539	14	24.6	17	3	62	18	0	69	40	26	34	Clay Loam	21.8206813104989	16.0932948622487	71.1672487346349	246.206561360875	0.067952277657267	1.46740043446778	173.292204150308	2.78451151707705	23.1613600333751	29.4496658312448	NA	0.920455111111111	20	0	2.70873034394697
MOH1-1-118	29	MOH1	F42XMO17	1	118	F42XOH43	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.947385777777778	29	0	3.08965779105908
MOH1-1-149	54	MOH1	B73XPHN82	1	149	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.965972444444444	54	0	3.60032667333167
MOH1-1-186	37	MOH1	B73XPHM49	1	186	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.945813333333333	37	0	3.25955240556569
MOH1-1-206	19	MOH1	B37XH95	1	206	B37XH95	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.898555555555556	19	0	2.53172095520267
MOH1-1-268	48	MOH1	CG44XCGR01	1	268	CG44XCGR01	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.960903111111111	48	0	3.50504809026492
MOH1-1-277	28	MOH1	CG119XCG108	1	277	CG119XCG108	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.942573333333333	28	0	3.02775105306482
MOH1-1-285	26	MOH1	2369XLH123HT	1	285	2369XLH123HT	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.928803555555556	26	0	2.83730856617105
MOH1-1-303	44	MOH1	F42XOH43	1	303	F42XOH43	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.965177777777778	44	0	3.50648865914142
MOH1-1-31	20	MOH1	B14AXOH43	1	31	B37XOH43	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.879083555555556	20	0	2.54296843439191
MOH1-1-344	35	MOH1	B14AXH95	1	344	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.956059555555556	35	0	3.28444893224475
MOH1-1-357	23	MOH1	F42XH95	1	357	F42XOH43	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.921312	23	0	2.74134899556778
MOH1-1-367	43	MOH1	B73XMO17	1	367	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.952725333333333	43	0.494151845601762	3.30285366895366
MOH1-1-4	25	MOH1	B14AXMO17	1	4	B37XMO17	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.929381333333333	25	0	2.86408394262211
MOH1-1-58	38	MOH1	B37XMO17	1	58	B37XMO17	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.957273777777778	38	0	3.34241909095083
MOH1-1-91	17	MOH1	B37XOH43	1	91	B37XOH43	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.913335111111111	17	0	2.5854785130727
MOH1-2-1005	46	MOH1	2369XLH123HT	2	1005	2369XLH123HT	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.974075555555556	46	0	3.72790792698089
MOH1-2-1021	33	MOH1	B73XPHM49	2	1021	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.933199111111111	33	0	3.0301124364891
MOH1-2-1037	24	MOH1	CG44XCGR01	2	1037	CG44XCGR01	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.930550222222222	24	0	2.87042160173758
MOH1-2-1115	44	MOH1	B73XPHN82	2	1115	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.965914666666667	44	0	3.5068837517036
MOH1-2-1154	49	MOH1	F42XH95	2	1154	F42XOH43	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.962136	49	0.164957219768465	3.50134936258835
MOH1-2-1188	54	MOH1	B14AXH95	2	1188	B37XH95	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.970966222222222	54	0	3.72302569135956
MOH1-2-1197	24	MOH1	F42XOH43	2	1197	F42XOH43	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.936503111111111	24	0	2.92272117181194
MOH1-2-803	42	MOH1	B37XMO17	2	803	B37XMO17	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.964232	42	0	3.4871502854994
MOH1-2-823	51	MOH1	CG119XCG108	2	823	CG119XCG108	N	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.962812444444444	51	0	3.55355697437888
MOH1-2-886	38	MOH1	B14AXMO17	2	886	B37XMO17	Y	Sherry Flint-Garcia	2	08/14/19	08/16/19	12	7	7.2	0.28	2	3	38.2	138	143	3.4	2529	381	26	16.3	0	2	78	19	1	25	19	51	30	Silty Clay Loam	23.4731317829457	17.1643720930233	70.4814321140732	259.098574085555	0.075294263565892	1.51076612903226	185.896551724138	3.22143176689399	23.8019032858029	38.525542467452	570.422504649721	0.953276444444444	38	0	3.27653965590089
NCH1-1-150	35	NCH1	B73XMO17	1	150	B73XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.947376888888889	35	0	3.21778896969602
