Feature ID	Domain 	Phylum	Class 	Order 	Family 	Genus	Species	Confidence
85df9d5692c428407d88b2f66a5e647e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.998562651184275
93a904e40152b935ca1cc150db1b576f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum		0.999999593067952
00e460955e27049063c5ab9dc4be8630	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999997881037464
fad17a7f86e0923d6b5bf934d627f785	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus		0.999999999999734
b9919600df8f89491e5f4b4e27652ed6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999999928763928
f88e8f806c30c5cdc495cbbebd0c1e34	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Delftia		0.703306574605384
1b453c72b2c7fdc1733bb85ccf3bdaa1	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter	 s__uncultured_Xiphinematobacteriaceae	0.850309100814912
5ee7de8f4cd99182709512439de703c7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Thalassobaculales	 f__uncultured	 g__uncultured	 s__metagenome	0.997263566911996
284eaa25c4f01c067023b36cc0a78d34	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micromonosporales	 f__Micromonosporaceae			0.832493907882154
6609b25420d22ef444fe0f315a7ca8ec	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae			0.999972775908278
1d2f43dd634e2bd35b997a18e3d21749	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Yersiniaceae	 g__Serratia		0.717384101779349
37e396e87006601be4dd116c55f6742e	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage		0.995533408725269
4433e15d5577ba8cdc1cae36d9332179	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae			0.999226532452873
ced0524399834ab669b7489d29da4728	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Hyphomicrobiaceae	 g__Hyphomicrobium		0.844428017492615
c68837763c06d94604761dd55a3f835a	d__Bacteria	 p__Bacteroidota	 c__Kryptonia	 o__Kryptoniales	 f__BSV26	 g__BSV26		0.994826146181981
2f54445fd95861cdc21f475edb21287a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.999340753875828
11e7d5d2b0f709ed281e56b2e959e7d6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.999506600984411
83933106e7846e86115e344d68354dd6	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999999944397755
7ec2e3365f6b90790f6fc8aa571b0a62	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Erwiniaceae			0.756160275574852
461a26281da3cdbc73471fb5a48ab865	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae	 g__uncultured		0.72765187078861
ee79056bcae0c75a5fa62b3e7d653f9c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.997932179500895
954db337db27ac7d8776388318c8d33a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.973780055036404
91c678ddbade9b3223a31200556c373f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Reyranellales	 f__Reyranellaceae	 g__Reyranella	 s__uncultured_Acetobacteraceae	0.834660669355896
5af96145aac4ddb7079394020e8dcd36	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales	 f__Roseiflexaceae	 g__Kouleothrix		0.961847433239833
f8c6c1b2113306485c6a397540291c09	d__Bacteria							0.999999994153822
7a58466ccb14cbe68facfcff8a717639	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Flectobacillus		0.99998794977888
36c8ac4ffc4eb5b3071154c63b2bca9e	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae			0.7697845481347
54b5b4cc61db3677e79c603259ae79aa	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae	 g__uncultured		0.760957698976453
1d0c9713e743302408984df09d14d70a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999577407876
c258347252cbfaff573ccab484d9a051	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Xiphinematobacteraceae	 g__Candidatus_Xiphinematobacter	 s__uncultured_soil	0.996087978013988
aad8e0b7bdd8f45bf0aa193e80d3c822	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999842428239
2d3749128f60d84f08693455fec0ad21	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Methyloligellaceae	 g__Methyloligellaceae		0.909803946619175
346a2a1ebfbe31ad8a797e11a8c75e10	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.970231379485532
210e436c4b2ab140d85534caf27b1123	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus		0.999999999999792
721887b429e3ebc6c1bad398f8830685	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.99999987630591
f5e8c853c57e569b6b519b6d8220dec3	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured		0.826800470810452
40b0e8e0322f4f646f4a4be98ae2896b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999995979921989
6d6d9613532031a51318f8a51c090a79	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Marinobacteraceae	 g__Marinobacter		0.999394011829776
c6d14073072d8dbaa2d9c04f2a7e7875	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae			0.99997407183757
95c76bdbdf482fb29b645d3cfaf33064	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999998610359825
0d79d00339dfadc9e13dcaa3b4ac3a5f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Marinobacteraceae	 g__Marinobacter		0.999422463244028
e9ac78e50353cf852bb349a38a0d8e51	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999999945840264
cef2a222d6e91553c6f8e2f5756e7d91	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__unidentified	0.917612713501478
4e165cddb905fc558d2e99b6dc79a067	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Quadrisphaera		0.999944709171625
3aa196eba2d98a9e8ed54faa5081d5eb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.999122365753744
3d78a3ddc972f89f8da9eccc1b2fa245	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacteraceae	 s__uncultured_Holophagae	0.721526919256971
78648f2a8c19ee501c88ff923230a412	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cytophagaceae	 g__Siphonobacter	 s__Siphonobacter_sp.	0.999934984869194
2457dff05b1564e5265f7a36d4cfcc40	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage		0.999127429310898
e0d54e20a1cdbd42db0564cb8613034d	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999999970301225
9fcc35dd7e3c9964a39aa123172615b6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium		0.979522623868678
2ce4d9796593c6afa4c7017de922c18f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.999376339039985
d6d1daab7559b8716ef335de4c32c8f2	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae			0.71568477994927
9fa26631d1a605964c927cb61de7a4cc	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales				0.999999908464709
7a1e1579fbfcebab19d232dcf6344a6c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.999999609773987
bf2f8e540ade109359418610171743dc	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales	 f__Roseiflexaceae	 g__uncultured	 s__uncultured_Chloroflexaceae	0.755995850959497
b6fd5524b79c581bd824084fa2c893c6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.999999704676115
91c38b864b7873512890fdbf1d74c12d	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured	 s__metagenome	0.774131142145867
9a806f217a1f07dd10c70a1a07a163cf	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Paenarthrobacter		0.915408353912233
cbe0c30400ee40b2c7167c1d599c50d1	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Marmoricola		0.761269372934231
18e36a426009eaca29ff6eb9772d1f8b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.999986645258152
982bda8afdca1bcf3ef5e4e13152b0b4	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae			0.999935976735654
a128fe6619f0db6ba03e2440478155dc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Skermanella		0.999049971197806
3ec2723c8395ba4de459537b8355e2da	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured		0.975409301284062
2f6735cd58093fc329653f0ddc56518a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Polaromonas		0.904750708090213
f6a24c9eaa2b13046e31888b933d3988	d__Bacteria	 p__MBNT15	 c__MBNT15	 o__MBNT15	 f__MBNT15	 g__MBNT15		0.941089517025634
3ab2ec6b584d7b1b1651098d61082342	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999830090527
f0d3c17a7b18050f0504f8f35a51e872	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Segetibacter	 s__uncultured_Flexibacteraceae	0.713956130691857
6cdf6bf16c2bfa74063109ebd24b8051	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Arcicella		0.999611800906354
2766b4386e5c4f2861ead0c4654980b8	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Quadrisphaera		0.99994359116879
1223d412d3277ac283ca648a9c6119c2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Mucilaginibacter		0.998601119852355
9b99c88eebcd2ba8077f4563bbc2f9d3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Aquabacterium		0.719827392769403
1e52a4cb7ce4f08ed0d68bc82ae60efa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999997578022898
462891bf6132da4acc9f7115222f1846	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.809321592474581
188d304475f942c961a11486a20b24b1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured		0.991247736133689
05b23025fe10aef6eea8312e338e6c91	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium		0.960750106648404
5301a8b4f577bb9f02c5b07366047c48	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Polaromonas		0.887636626388776
43928081622fb33eb99361c7bceca386	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_adhaesivum	0.82972118374321
a31b3679f3ed2bba958f9166a86fc209	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999594495331
05a7500716f82fb3dcda87a4d63e628c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.99999483721194
74fde0e79f71c04967d7560b482b3d1e	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae	 g__uncultured		0.744453148792192
1b48c58388e51f7f1c3e6b50e948918c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae			0.999999452630744
5a7e3a243d30193986416a27a6578125	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Solirubrobacter		0.99999498076953
3ae21f558b9a7f1022342dee6c5799fc	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae			0.999876862837098
069aa5dc1675c31687168656ea28e587	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Gaiellales	 f__uncultured	 g__uncultured		0.864517296732052
1b4b522bdcc1636ca083e65aba245eeb	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.999436648749722
9c143456dfabd968090cedc250a2fb30	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured		0.9964892851071
3d99151de976c4a53a30be139ae9668f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Hordeum_vulgare	0.880376133526301
97a3825af8c3c8ca815ff98756795452	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.999999997301839
64f5045944270bf25c98dacc9d667f27	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Elizabethkingia		0.999963717016437
4ec5dfbb16807f5da2144cb0f739a548	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus	 s__Deinococcus_citri	0.764099177395567
9654d73ecb60939113fa206144374bd0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999997764704436
a1c6305cf0875430982813e124cd9215	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Polaromonas		0.912618208674596
8fea6d5edafca77e4813662747bf7eda	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae			0.999998006442722
3a9625745383fd9b0a8457842d34e316	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae	 g__RBG-16-58-14		0.729783218208836
5078dbd028e966f3dd14a3d2feadcfd4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter	 s__Hymenobacter_xinjiangensis	0.792773334766141
f5b028cfd47f6ec6af5f0f291ba219a3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Delftia		0.701261056655778
b445ce96b72219fa9f7b2342daca2639	d__Bacteria	 p__Myxococcota	 c__Myxococcia	 o__Myxococcales	 f__Vulgatibacteraceae	 g__Vulgatibacter		0.999853397970504
450d0748e6419aed21b817a506f1a3ef	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae	 g__RBG-16-58-14	 s__uncultured_Bellilinea	0.812326236734631
c79105f97d45bcc7c13d174b25ad375c	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__uncultured	 s__uncultured_Planctomycetales	0.995415913675455
4e6273bf1ef9c16c5bc1b5d34ced6a1e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium		0.999976147612851
ab0fdc3d0311fa0d0ce9d0854f6d22cd	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium		0.776444326272917
2911b391dfb191c2b6934790e8c04f61	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Elsterales	 f__URHD0088	 g__URHD0088		0.84360803442312
2e576e834de952aafd3b8988388d0f2a	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae			0.924477473926492
9811f05ddfed38791fa1c0718964af28	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Pedobacter		0.998871523559351
c9cea60af1d1ed5c3a60d299c1ec8ea5	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae			0.910691695414828
c051f1b88fa60c175d756ead191ad064	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae			0.99967791610885
d45b0b749abd1095582df6c8f919560d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium		0.876318106469695
a9f7bf638c198001f505d873da1c90a3	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides		0.999633530734587
a5be3474af3f66a14465ea5e6dd9fafc	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Ammoniphilus		0.786289494024618
39f0156adffadfb0bdac7a3d6d2fd42c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Flectobacillus		0.99995960539089
3a8ff465b075e4f4c5b62efa576d1033	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999999953677576
2e89745c9a7d6ba73c1234a5f98719bc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae			0.955461936530944
184dabe88bce5f1b461201602b7fccbf	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999830701686
f4fafe1148254a411e70ca122ec88856	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae			0.886848076349997
6bbfdef6f5bb57a953e6e65551e90bd4	d__Bacteria	 p__Latescibacterota	 c__Latescibacterota	 o__Latescibacterota	 f__Latescibacterota	 g__Latescibacterota		0.999999817433313
7016c0244d51abffb45d150f417024f1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Stenotrophomonas		0.999685854084011
cc3a9fbdb1e319c98d6749d96862ea8b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.816845295894391
ec570cdef1688ae05a23fcd67fb759f0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999979644354344
68dc70492b1a9d70b26d9ad70d6cc674	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Mycobacteriaceae	 g__Mycobacterium		0.999975259977605
307bcf6af60f7e787c9bc3b40738fea9	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__uncultured_bacterium	0.934518371400081
5ecf4cbcbfbb6b0094505333b73b9ac8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Niveispirillum		0.998261954070948
c490a530a37c9e6ee8b564b354ee5367	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma	 s__Spirosoma_oryzae	0.999888108180264
3516afb3aeae113f2be60e61064b2e2e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.99999952285364
0b95cdbd0ddef239e9e7afbcce2b46d8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999865628962
770ecd2f6a21fb6047a7a290fe131597	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.998540676008071
e69550b397be358fd488d170c1a4bbe0	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacteraceae		0.945697829756061
923070bf300d1c9604ec954d95d7359b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.999458518892434
ffa372a39505c0e27ea3cff96bfe36b1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter		0.993315495074202
2c536f61c436daa8f18743c8d980432d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Reyranellales	 f__Reyranellaceae	 g__Reyranella	 s__uncultured_proteobacterium	0.751489856980262
560631849b6c764b0e94379fc58532dc	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.999999705822799
cfb80bcb9201e4c59eef5d4ede2ac5d8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micropepsales	 f__Micropepsaceae	 g__uncultured		0.992649026242247
9102bf94b3da45337007c7b38ebc26b6	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae	 g__uncultured		0.86858090370841
ee83a36a3cebc72c33ac046adac8d13e	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacter		0.795908141257265
c43782720d55e380e298abccc7878431	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.952551250989012
cc3599c4e1afebf2168d11cdf7b9a887	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Microscillaceae	 g__Ohtaekwangia		0.989506251272936
70b3fdd3747779ae0d4841ddf48e3ffe	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.999486131829118
c7b3d3d1c26b8e3b26fb6ff1d4f50b09	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Parasediminibacterium		0.999977545642838
cb5bd8d3fd872516683927d2f7cc5ac4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae			0.9999787770761
3e7e2bcb81eb5bb7e2249b6b493c3688	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage		0.999991046135167
2ffc9bcc79050dad2f0e7e43e26a22cc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Methylophilaceae	 g__Methylovorus		0.970801513233168
d6a783a2fd445c3cf3f4963bb4475579	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae			0.999215764584567
25a23c96199fa2e91bb3b64aa721aa55	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Pedobacter		0.998768802298098
5fd39ce0d70a9ba3f93f3a63a5a7b5b8	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales	 f__Roseiflexaceae	 g__uncultured	 s__uncultured_Chloroflexi	0.827181818911161
