"","V1","V2"
"IAH2-2-638",0.00823237851046804,-0.00112395949348598
"IAH2-2-640",0.00694685877025658,-0.000707478248259111
"IAH2-2-693",0.00730324551026504,-0.000592203845166953
"IAH2-2-710",0.00731897556504551,-0.000612245150985659
"IAH2-2-739",-0.168289232550688,0.000110691200938187
"IAH2-2-742",0.00718212359319744,-0.00058198383632681
"IAH2-2-777",-0.0278206238201748,-0.000243180252611852
"IAH2-2-788",0.00718212359319745,-0.000581983836326812
"IAH2-2-804",0.00718212359319745,-0.00058198383632681
"IAH2-2-843",-0.0130824564961936,-0.000625654549673471
"IAH2-2-871",0.00744679340125194,-0.000604334247460501
"IAH2-2-907",0.00914771069211714,-0.00128804131977443
"IAH2-2-921",0.00824687901784183,-0.000726266407302976
"IAH4-1-125",0.0109818519463283,-0.00251237854494336
"IAH4-1-176",0.0158300148159802,-0.00699446022726248
"IAH4-1-249",0.00743576122304033,-0.000667709512852426
"IAH4-1-337",0.00930118046893224,-0.00245689410247068
"IAH4-1-353",-0.0382982120494905,-0.0014926170198464
"IAH4-1-356",0.00774903532461485,-0.000640818350013616
"IAH4-1-366",0.00061961671997341,-0.00128623872261083
"IAH4-1-369",0.00934453232883334,-0.000843625280446268
"IAH4-1-459",0.0102847845965417,-0.00084896817695769
"IAH4-1-462",0.0865066120684646,0.673619619994021
"IAH4-1-49",0.0865066120684645,0.67361961999402
"IAH4-1-513",0.00718212359319747,-0.000581983836326728
"IAH4-1-543",0.00718212359319747,-0.000581983836326728
"IAH4-1-57",-0.0660912104283943,-0.00331869646001638
"IAH4-1-582",-0.402303539649086,0.00495784090100599
"IAH4-1-588",0.00832725272644097,-0.000788450311019523
"IAH4-1-663",0.0108261736480436,-0.00113354683817823
"IAH4-1-716",0.00690123801838085,-0.00119916216260822
"IAH4-1-723",-0.0103632908390166,-0.0027269934376335
"IAH4-1-752",0.0100140648157597,-0.000968399978503376
"IAH4-1-755",0.00642815194871661,-0.000824827731713948
"IAH4-1-764",0.00834940570977717,-0.000712845818345687
"IAH4-1-787",-0.0562295390696137,-0.00141553689973453
"IAH4-1-82",-0.0245876748686676,-0.000847483533347806
"IAH4-2-1016",0.011861403062381,-0.00379225711952493
"IAH4-2-1032",0.0107840666947605,-0.000892070407359085
"IAH4-2-1044",-0.0123484875069066,-0.00119073719835479
"IAH4-2-1061",0.00740810867687441,-0.000601063285987954
"IAH4-2-1067",0.00764043872819129,-0.00121817669794869
"IAH4-2-1068",0.00850942129197047,-0.00118414118499682
"IAH4-2-1082",0.0103609199535249,-0.00128852809492196
"IAH4-2-1088",0.00861174256050193,-0.000689378015991345
