"","V1","V2"
"MNH1-1-615",-0.0152976537487865,0.135443193709402
"MNH1-1-632",0.137163053232607,-0.0261731347371588
"MNH1-1-635",0.0569268393415423,-0.211108997323536
"MNH1-1-642",-0.0146477861893527,-0.0480037175781793
"MNH1-1-695",0.105044599982104,-0.0634119757396312
"MNH1-1-699",0.0788906191251923,-0.114445911040574
"MNH1-1-701",0.00243487291364974,-0.106852178998998
"MNH1-1-74",-0.0574235904354733,-0.0785402873290765
"MNH1-1-758",0.00535395006784256,-0.142348959623631
"MNH1-1-769",0.0697327192281376,-0.197976921620669
"MNH1-1-85",-0.0857520268707138,-0.344109034915719
"MNH1-1-86",0.0671594168951119,-0.0268572904163358
"MNH1-1-94",0.109657852056921,0.0918880071169058
"MNH1-2-1017",-0.103097424281526,-0.246805539877092
"MNH1-2-1039",0.000843248545121345,-0.123351770304004
"MNH1-2-1136",0.0879454222464986,-0.152344186869555
"MNH1-2-1139",-0.0799566493902079,0.135705615260627
"MNH1-2-1143",0.0869496418178065,0.0737943882159863
"MNH1-2-1157",0.0299840048727982,-0.144117118853582
"MNH1-2-1187",0.0342588354227375,-0.162939878156103
"MNH1-2-1276",0.015671312847622,-0.114631048160902
"MNH1-2-1298",-0.0895704839530352,-0.256446638690066
"MNH1-2-1305",-0.0696158491833475,-0.0900323092525239
"MNH1-2-1307",0.0905638340549109,-0.189381626905284
"MNH1-2-1319",0.015154819670869,-0.243457190740648
"MNH1-2-1323",-0.0329805409580196,-0.231288847142637
"MNH1-2-1343",0.0238435548526579,-0.166432076806072
"MNH1-2-1413",-0.10030111773889,-0.124957789040138
"MNH1-2-1427",0.0104550200063879,-0.0115088994824538
"MNH1-2-1464",-0.0973856637352785,-0.227596039424499
"MNH1-2-1465",-0.0825306693348862,-0.173803105964979
"MNH1-2-1479",0.107143658916287,-0.14517486896184
"MNH1-2-1489",0.098031438171179,-0.0586650883723202
"MNH1-2-1518",-0.0561923492074476,-0.194986156378737
"MNH1-2-1521",0.0734042223563287,-0.0683309737081655
"MNH1-2-1590",0.0258832574275537,-0.22223343077701
"MNH1-2-847",0.00260332561969232,-0.249795019335124
"MNH1-2-856",-0.0579780264605868,-0.118770137464368
"MNH1-2-892",0.143645319339012,0.10875051775967
"MNH1-2-909",-0.0231003419901787,-0.0935916960819886
"MNH1-2-919",0.107015700794203,-0.0825651531305334
"MNH1-2-959",0.105455539042815,-0.00676867941841672
"MNH1-2-992",-0.0785972281276141,0.0409833051828599
"MOH1-1-118",-0.256913527001446,0.142103389261673
"MOH1-1-149",-0.0977047315541404,-0.150630221164834
"MOH1-1-186",-0.222657174351195,-0.16180011189276
"MOH1-1-20",-0.25044498692257,0.230874322880971
"MOH1-1-206",-0.289416364122225,0.284293863976118
"MOH1-1-259",-0.293101220641694,0.142733968291338
"MOH1-1-268",0.0551116318314761,-0.206502513129678
"MOH1-1-277",-0.189910756754449,-0.0971759954155018
"MOH1-1-285",-0.107062753136835,0.0218029462191959
"MOH1-1-303",-0.164362329769591,-0.214438054695895
"MOH1-1-31",-0.00816646518255994,0.112536941520812
"MOH1-1-344",-0.206293025932396,-0.068918542577921
"MOH1-1-357",-0.210419383481006,0.126778532626234
"MOH1-1-367",-0.151512493048718,-0.108080763922161
"MOH1-1-4",-0.214484573629766,-0.010239956576224
"MOH1-1-58",-0.292599032890467,-0.0339276910193724
"MOH1-1-91",-0.225959333360748,0.284198113882219
"MOH1-1-98",-0.188777741942878,-0.103892207340422
"MOH1-2-1005",0.190061468260863,0.0824039492557079
"MOH1-2-1021",-0.142491233132005,-0.0283826168668854
"MOH1-2-1037",-0.130834280773999,0.103562088034125
"MOH1-2-1115",-0.0820312565513616,-0.118528078184843
"MOH1-2-1154",-0.118568701915291,-0.213953561737088
"MOH1-2-1188",-0.156457880856299,-0.0884730681014861
"MOH1-2-1197",-0.229913817965407,-0.0180272382701976
"MOH1-2-803",-0.152586062786733,0.0131265254604487
"MOH1-2-823",-0.0439311025842402,-0.236101061691669
"MOH1-2-886",-0.150794360107032,-0.0688753614282951
"NCH1-1-109",0.256735857268971,0.0192230116652066
"NCH1-1-138",0.292970534052732,-0.0180809556227372
"NCH1-1-150",-0.0372635448628192,-0.0750536962335948
"NCH1-1-155",0.314544727282387,0.144771156848144
