"taxon_level","location","prevalence","is_core","taxon_name"
"Order","MIH1",1,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","MNH1",0.908,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","MOH1",0.857,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","NCH1",0.229,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","NEH1",0.469,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","NEH2",0.625,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","NYH2",0.733,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","NYH3",0.75,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","OHH1",0.778,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","SCH1",0.868,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales"
"Order","DEH1",0.741,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","GAH2",0.867,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","IAH2",0.611,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","IAH4",0.783,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","INH1",0.636,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","MIH1",0.923,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","MNH1",0.8,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","MOH1",0.929,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","NCH1",0.312,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","NEH1",0.5,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","NEH2",0.312,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","NYH2",0.533,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","NYH3",0.833,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","OHH1",0.444,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","SCH1",0.816,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","DEH1",0.648,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","GAH2",0.044,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","IAH2",0.778,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","IAH4",0.417,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","INH1",0.5,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","MIH1",0.077,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","MNH1",0.477,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","MOH1",0.179,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","NCH1",0.792,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","NEH1",0.875,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","NEH2",0.812,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","NYH2",0.467,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","NYH3",0.667,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","OHH1",0.333,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","SCH1",0.211,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","DEH1",0.148,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","GAH2",0.111,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","IAH2",0.556,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","IAH4",0.267,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","INH1",0.091,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","MIH1",0.154,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","MNH1",0.262,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","MOH1",0.071,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","NCH1",0.375,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","NEH1",0.812,TRUE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","NEH2",0.438,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","NYH2",0.133,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","NYH3",0.083,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","OHH1",0.167,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","SCH1",0.263,FALSE,"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales"
"Order","DEH1",0.407,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","GAH2",0.444,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","IAH2",0.611,TRUE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","IAH4",0.783,TRUE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","INH1",0.091,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","MIH1",0.154,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","MNH1",0.923,TRUE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","MOH1",0.536,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","NCH1",0.146,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","NEH1",0.062,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","NEH2",0.125,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","NYH2",0.333,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","NYH3",0.167,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","OHH1",0.333,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","SCH1",0.105,FALSE,"d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales"
"Order","DEH1",0.315,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","GAH2",0.267,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","IAH2",0.25,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","IAH4",0.417,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","INH1",0.409,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","MIH1",0.385,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","MNH1",0.323,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","MOH1",0.607,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","NCH1",0.167,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","NEH1",0.156,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","NEH2",0.375,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","NYH2",0.133,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","NYH3",0.25,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","OHH1",0.389,FALSE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","SCH1",0.632,TRUE,"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales"
"Order","DEH1",0.407,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","GAH2",0.133,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","IAH2",0.639,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","IAH4",0.5,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","INH1",0.182,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","MIH1",0.077,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","MNH1",0.477,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","MOH1",0.286,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","NCH1",0.812,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","NEH1",0.656,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","NEH2",0.5,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","NYH2",0.2,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","NYH3",0.25,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","OHH1",0.444,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","SCH1",0.395,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","DEH1",0.426,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","GAH2",0,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","IAH2",0.694,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","IAH4",0.55,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","INH1",0.364,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","MIH1",0.077,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","MNH1",0.477,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","MOH1",0.107,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","NCH1",0.771,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","NEH1",0.75,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","NEH2",0.562,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","NYH2",0.467,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","NYH3",0.167,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","OHH1",0.167,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","SCH1",0.368,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","DEH1",0.519,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","GAH2",0.756,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","IAH2",0.333,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","IAH4",0.633,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","INH1",0.318,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","MIH1",0.692,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","MNH1",0.677,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","MOH1",0.75,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","NCH1",0.25,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","NEH1",0.031,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","NEH2",0.438,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","NYH2",0.467,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","NYH3",0.417,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","OHH1",0.111,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","SCH1",0.553,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","DEH1",0.907,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","GAH2",0.956,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","IAH2",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","IAH4",0.883,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","INH1",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","MIH1",0.923,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","MNH1",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","MOH1",0.786,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","NCH1",0.812,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","NEH1",0.969,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","NEH2",0.938,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","NYH2",0.8,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","NYH3",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","OHH1",0.889,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","SCH1",0.895,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","DEH1",0.648,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","GAH2",0.822,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","IAH2",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","IAH4",0.883,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","INH1",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","MIH1",0.846,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","MNH1",0.877,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","MOH1",0.857,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","NCH1",0.521,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","NEH1",0.688,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","NEH2",0.625,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","NYH2",0.667,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","NYH3",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","OHH1",0.722,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","SCH1",0.868,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","DEH1",0.926,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","GAH2",0.956,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","IAH2",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","IAH4",0.983,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","INH1",0.909,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","MIH1",0.923,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","MNH1",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","MOH1",0.929,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","NCH1",0.792,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","NEH1",0.938,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","NEH2",0.938,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","NYH2",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","NYH3",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","OHH1",0.944,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","SCH1",0.895,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","DEH1",0.593,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","GAH2",0.711,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","IAH2",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","IAH4",0.767,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","INH1",0.955,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","MIH1",0.846,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","MNH1",0.585,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","MOH1",0.857,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","NCH1",0.333,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","NEH1",0.562,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","NEH2",0.75,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","NYH2",0.467,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","NYH3",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","OHH1",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","SCH1",0.921,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","DEH1",0.778,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","GAH2",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","IAH2",0.75,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","IAH4",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","INH1",0.909,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","MIH1",0.923,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","MNH1",0.738,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","MOH1",0.964,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","NCH1",0.521,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","NEH1",0.688,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","NEH2",0.625,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","NYH2",0.733,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","NYH3",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","OHH1",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","SCH1",0.921,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","DEH1",0.259,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","GAH2",0.089,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","IAH2",0.278,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","IAH4",0.233,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","INH1",0.545,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","MIH1",0.615,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","MNH1",0.215,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","MOH1",0.393,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","NCH1",0.167,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","NEH1",0.25,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","NEH2",0.125,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","NYH2",0.133,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","NYH3",0,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","OHH1",0.167,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","SCH1",0.632,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","DEH1",0.389,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","GAH2",0.222,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","IAH2",0.722,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","IAH4",0.417,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","INH1",0.045,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","MIH1",0.077,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","MNH1",0.538,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","MOH1",0.357,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","NCH1",0.583,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","NEH1",0.344,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","NEH2",0.438,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","NYH2",0.6,TRUE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","NYH3",0.083,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","OHH1",0.278,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
