"level","taxon","term","SS","pval","herit","taxonomy"
"Class","3da6b505c331a487aa89f1cec4497f43","Maize Genotype",5087.84320098277,0.64558400017112,0.0373673200941303,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae;NA;NA;NA;NA;NA"
"Class","3da6b505c331a487aa89f1cec4497f43","GXE",51393.1034697106,0.000407175503031943,0.377453170650479,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae;NA;NA;NA;NA;NA"
"Class","f4be9005bb8b661116ccd38be319690c","Environment",17456.2408201855,7.52399678220579e-09,0.141597591227259,"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia;NA;NA;NA;NA;NA"
"Class","f4be9005bb8b661116ccd38be319690c","Maize Genotype",7909.52669167403,0.06860003131971,0.0641587119944908,"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia;NA;NA;NA;NA;NA"
"Class","f4be9005bb8b661116ccd38be319690c","GXE",38057.4841345969,0.00573545506217558,0.308706103286406,"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia;NA;NA;NA;NA;NA"
"Class","4536723d6aabc9847619ea88d7639aa8","Environment",1157899.72634564,6.08080751270895e-34,0.434814066331636,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria;NA;NA;NA;NA;NA"
"Class","4536723d6aabc9847619ea88d7639aa8","Maize Genotype",99714.2260373934,0.218991168607198,0.0374446483645584,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria;NA;NA;NA;NA;NA"
"Class","4536723d6aabc9847619ea88d7639aa8","GXE",465417.123973521,0.14826509417142,0.174773261976653,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria;NA;NA;NA;NA;NA"
"Class","27a8cd62afa5bd4decc84b6b98b0e04b","Environment",86834.0995974237,1.84121523422395e-08,0.13880881057426,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae;NA;NA;NA;NA;NA"
"Class","27a8cd62afa5bd4decc84b6b98b0e04b","Maize Genotype",43063.3687358382,0.0492228348416407,0.0688390277696828,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae;NA;NA;NA;NA;NA"
"Class","27a8cd62afa5bd4decc84b6b98b0e04b","GXE",185502.031149471,0.0153362837061784,0.296534615114859,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae;NA;NA;NA;NA;NA"
"Class","f1964556453eade23bc0429e3633329c","Environment",449652.643605854,3.14277960469483e-19,0.298136755533388,"d__Bacteria; p__Planctomycetota; c__Planctomycetes;NA;NA;NA;NA;NA"
"Class","f1964556453eade23bc0429e3633329c","Maize Genotype",77577.7794349228,0.198776310759932,0.0514370098588508,"d__Bacteria; p__Planctomycetota; c__Planctomycetes;NA;NA;NA;NA;NA"
"Class","f1964556453eade23bc0429e3633329c","GXE",265873.767735605,0.726605655681919,0.176284391121278,"d__Bacteria; p__Planctomycetota; c__Planctomycetes;NA;NA;NA;NA;NA"
"Class","0e0512c786be54fc95d590947866056e","Environment",23188.2355409019,1.2680454404447e-05,0.100439842388985,"d__Bacteria; p__Planctomycetota; c__Phycisphaerae;NA;NA;NA;NA;NA"
"Class","0e0512c786be54fc95d590947866056e","Maize Genotype",15474.763667305,0.0742004161316474,0.0670289389207424,"d__Bacteria; p__Planctomycetota; c__Phycisphaerae;NA;NA;NA;NA;NA"
"Class","0e0512c786be54fc95d590947866056e","GXE",73640.6007125734,0.00847957166311893,0.318974262442452,"d__Bacteria; p__Planctomycetota; c__Phycisphaerae;NA;NA;NA;NA;NA"
"Class","32b9305e737a714e7dae803040462d8a","Environment",28820.7944993052,2.29381418369841e-05,0.117939034540404,"d__Bacteria; p__Acidobacteriota; c__Blastocatellia;NA;NA;NA;NA;NA"
"Class","32b9305e737a714e7dae803040462d8a","Maize Genotype",14134.4565737207,0.365843963231663,0.05784032643854,"d__Bacteria; p__Acidobacteriota; c__Blastocatellia;NA;NA;NA;NA;NA"
"Class","32b9305e737a714e7dae803040462d8a","GXE",48056.0327268916,0.93983625654405,0.196652528221882,"d__Bacteria; p__Acidobacteriota; c__Blastocatellia;NA;NA;NA;NA;NA"
"Class","d89f6cfb141fb171a96d71b914757ad9","Environment",246714.852737802,1.36891512789552e-19,0.323624236472648,"d__Bacteria; p__Deinococcota; c__Deinococci;NA;NA;NA;NA;NA"
"Class","d89f6cfb141fb171a96d71b914757ad9","Maize Genotype",21217.1588833041,0.863988670598852,0.0278312666121705,"d__Bacteria; p__Deinococcota; c__Deinococci;NA;NA;NA;NA;NA"
"Class","d89f6cfb141fb171a96d71b914757ad9","GXE",109905.835939309,0.980011254271959,0.144167211033489,"d__Bacteria; p__Deinococcota; c__Deinococci;NA;NA;NA;NA;NA"
"Class","cb67a4fe82a4e376010ebbde029c0cb8","Environment",4451276.64141876,3.31750475259147e-19,0.276332696987193,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria;NA;NA;NA;NA;NA"
"Class","cb67a4fe82a4e376010ebbde029c0cb8","Maize Genotype",932363.815537023,0.0706532755954732,0.0578806100980722,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria;NA;NA;NA;NA;NA"
"Class","cb67a4fe82a4e376010ebbde029c0cb8","GXE",3636278.40771215,0.105387019719942,0.225738074791758,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria;NA;NA;NA;NA;NA"
"Class","10c06dd3fbac9571ab7420789032d1b2","Environment",28201.4132153519,6.54422227928163e-06,0.101386230163153,"d__Bacteria; p__Myxococcota; c__Polyangia;NA;NA;NA;NA;NA"
"Class","10c06dd3fbac9571ab7420789032d1b2","Maize Genotype",19656.7403949929,0.041369021057392,0.0706674800559006,"d__Bacteria; p__Myxococcota; c__Polyangia;NA;NA;NA;NA;NA"
"Class","10c06dd3fbac9571ab7420789032d1b2","GXE",92124.8482561483,0.00244551572692856,0.331195851701463,"d__Bacteria; p__Myxococcota; c__Polyangia;NA;NA;NA;NA;NA"
"Class","bf6135823365c9b9db52706e2a2e0efc","Environment",524631.650698813,2.81714101635919e-05,0.0987349350638176,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria;NA;NA;NA;NA;NA"
"Class","bf6135823365c9b9db52706e2a2e0efc","Maize Genotype",277532.786343472,0.298060242397382,0.0522312780809225,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria;NA;NA;NA;NA;NA"
"Class","bf6135823365c9b9db52706e2a2e0efc","GXE",1679749.77853824,0.01732006047469,0.316126533895776,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria;NA;NA;NA;NA;NA"
"Order","435c8c86221e4553c04b2298666b0a56","Environment",31409.3024058484,4.55075764825884e-09,0.14565356957014,"d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales;NA;NA;NA;NA"
"Order","435c8c86221e4553c04b2298666b0a56","Maize Genotype",7924.87289306993,0.59947153922003,0.0367498141267332,"d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales;NA;NA;NA;NA"
"Order","435c8c86221e4553c04b2298666b0a56","GXE",70982.7703858005,0.00199449834514692,0.329166619209741,"d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales;NA;NA;NA;NA"
"Order","d64ed148e8c9945d479ec92055719bf8","Environment",56323.0975300335,5.25548556730868e-07,0.134468680945685,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales;NA;NA;NA;NA"
"Order","d64ed148e8c9945d479ec92055719bf8","Maize Genotype",34706.0414258712,0.0345015724685924,0.0828590012986176,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales;NA;NA;NA;NA"
"Order","d64ed148e8c9945d479ec92055719bf8","GXE",89747.025784386,0.700138415554316,0.214266698836825,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales;NA;NA;NA;NA"
"Order","c99f42810e2c0436c0d362b36a17da0e","Environment",288171.074465721,8.74286255435343e-09,0.147565560973156,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales;NA;NA;NA;NA"
"Order","c99f42810e2c0436c0d362b36a17da0e","Maize Genotype",112615.351702802,0.163252871378531,0.0576676461335472,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales;NA;NA;NA;NA"
"Order","c99f42810e2c0436c0d362b36a17da0e","GXE",557220.331458853,0.0383017071951541,0.285339293507596,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales;NA;NA;NA;NA"
"Order","bfe6c8ad656846b14adf47f293fc2368","Environment",214066.293268039,3.78044572449459e-10,0.182571153955787,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales;NA;NA;NA;NA"
"Order","bfe6c8ad656846b14adf47f293fc2368","Maize Genotype",79793.0694604737,0.103916616738754,0.068053277079134,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales;NA;NA;NA;NA"
