"level","taxon","term","SS","pval","herit","taxonomy"
"Class","af9694f066bd591c47938f3ce72d2fa8","Maize Genotype",19116.8712900043,0.542380263203537,0.0436239650848441,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia;NA;NA;NA;NA;NA"
"Class","af9694f066bd591c47938f3ce72d2fa8","GXE",96009.580454255,0.662947481524889,0.219090170248566,"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia;NA;NA;NA;NA;NA"
"Class","3da6b505c331a487aa89f1cec4497f43","Environment",9201.93589487887,0.00121638928311664,0.0690840856947812,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae;NA;NA;NA;NA;NA"
"Class","3da6b505c331a487aa89f1cec4497f43","Maize Genotype",5071.73596959813,0.540467213034473,0.0380763620120431,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae;NA;NA;NA;NA;NA"
"Class","3da6b505c331a487aa89f1cec4497f43","GXE",49997.1063001745,0.000189807615183438,0.375356274548118,"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae;NA;NA;NA;NA;NA"
"Class","f4be9005bb8b661116ccd38be319690c","Environment",17426.3518958473,5.36530935156317e-09,0.14111366785875,"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia;NA;NA;NA;NA;NA"
"Class","f4be9005bb8b661116ccd38be319690c","Maize Genotype",7941.47003635203,0.0448171768470211,0.0643077777677064,"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia;NA;NA;NA;NA;NA"
"Class","f4be9005bb8b661116ccd38be319690c","GXE",38087.8017914904,0.00304368466702768,0.30842424413311,"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia;NA;NA;NA;NA;NA"
"Class","4536723d6aabc9847619ea88d7639aa8","Environment",1169783.8565438,1.54632276041042e-33,0.435650816031872,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria;NA;NA;NA;NA;NA"
"Class","4536723d6aabc9847619ea88d7639aa8","Maize Genotype",79169.9948599315,0.444942799497359,0.0294844835420044,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria;NA;NA;NA;NA;NA"
"Class","4536723d6aabc9847619ea88d7639aa8","GXE",447061.544974453,0.229874509188676,0.166494627015993,"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria;NA;NA;NA;NA;NA"
"Class","cb8511ad5ea50e9f7b3dafef9fc40d54","Environment",88623.642063792,7.63741934730142e-09,0.147333792611223,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae;NA;NA;NA;NA;NA"
"Class","cb8511ad5ea50e9f7b3dafef9fc40d54","Maize Genotype",39411.0144919601,0.0588602299474239,0.0655194720115063,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae;NA;NA;NA;NA;NA"
"Class","cb8511ad5ea50e9f7b3dafef9fc40d54","GXE",163335.200103824,0.0512163542370481,0.271539218405033,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae;NA;NA;NA;NA;NA"
"Class","f1964556453eade23bc0429e3633329c","Environment",456947.137884073,3.09012031413916e-19,0.297860347433009,"d__Bacteria; p__Planctomycetota; c__Planctomycetes;NA;NA;NA;NA;NA"
"Class","f1964556453eade23bc0429e3633329c","Maize Genotype",80946.6543420446,0.142170383669643,0.0527649624801413,"d__Bacteria; p__Planctomycetota; c__Planctomycetes;NA;NA;NA;NA;NA"
"Class","f1964556453eade23bc0429e3633329c","GXE",253663.343493764,0.802474074993841,0.165350092734883,"d__Bacteria; p__Planctomycetota; c__Planctomycetes;NA;NA;NA;NA;NA"
"Class","0e0512c786be54fc95d590947866056e","Environment",22626.8690968049,1.23606347623018e-05,0.100610850360972,"d__Bacteria; p__Planctomycetota; c__Phycisphaerae;NA;NA;NA;NA;NA"
