"","V1","V2"
"IAH4-1-249",-0.140579579043111,0.202348416456161
"IAH4-1-337",-0.0990709446607067,-0.0920145418555625
"IAH4-1-353",-0.151355944860285,-0.114984124023186
"IAH4-1-356",0.00479283176600323,-0.0319540187147159
"IAH4-1-366",-0.0809590304840562,-0.107691872805094
"IAH4-1-369",0.1378358048932,0.0969526544175162
"IAH4-1-459",-0.183739094381021,0.102425148885446
"IAH4-1-462",-0.0446415873877962,-0.0169693710472129
"IAH4-1-49",-0.044724136377313,-0.0169031071218339
"IAH4-1-513",0.0286224472822937,0.17254142092499
"IAH4-1-543",0.051884192800828,-0.0297257172294784
"IAH4-1-57",-0.188850391798853,-0.0956915324750372
"IAH4-1-582",-0.176585433102729,0.0856490774152939
"IAH4-1-588",-0.152405170048872,-0.173875591629735
"IAH4-1-663",0.0502381124012959,0.0148307876147088
"IAH4-1-716",-0.0687172014944761,-0.108301197890295
"IAH4-1-723",-0.173615914797724,0.0129062835013041
"IAH4-1-752",-0.0104458788562009,-0.19565933598919
"IAH4-1-755",-0.104160789509467,-0.111977107545219
"IAH4-1-764",-0.0956503661566008,-0.15426875025474
"IAH4-1-787",-0.136744610420794,0.157199216812113
"IAH4-1-82",-0.048076277946673,-0.135687414190091
"IAH4-2-1016",0.0408847010026445,-0.104334182770694
"IAH4-2-1032",0.266614558909029,-0.0169999204514863
"IAH4-2-1044",0.13822662035696,-0.189938388886262
"IAH4-2-1061",0.165342389655368,0.0994322727643871
"IAH4-2-1067",0.0758034672647538,-0.0960343254791268
"IAH4-2-1068",0.00590006971989364,-0.249545448663199
"IAH4-2-1082",-0.011669955900084,-0.139917207945919
"IAH4-2-1088",0.113234685077552,0.0496042493278384
"IAH4-2-1153",0.13782968506456,-0.103726627714426
"IAH4-2-1174",0.168651962928431,0.0372868516699993
"IAH4-2-1187",0.0218316432118128,-0.158732862489918
"IAH4-2-1218",-0.162536941238467,-0.11414485260114
"IAH4-2-1220",0.0140577505115546,-0.0111237970028908
"IAH4-2-1290",0.14383849869019,-0.0400367496756842
"IAH4-2-1336",-0.0206254131289204,-0.0892195059058839
"IAH4-2-1378",0.183771377598484,-0.061034807453474
"IAH4-2-1390",-0.279540778619415,-0.139160593110434
"IAH4-2-1401",0.0580378077138674,-0.203222534083203
"IAH4-2-1405",-0.0450026094177366,-0.11062265153757
"IAH4-2-1409",0.0760554351796227,0.00796618537166447
"IAH4-2-1414",0.123832458192896,-0.211115174864537
"IAH4-2-1444",0.0598012466618108,-0.00510303927775949
"IAH4-2-1460",-0.013029795902494,0.0709990548365275
"IAH4-2-1494",-0.0831056474350383,-0.130436743934029
"IAH4-2-1498",-0.0401091647576908,-0.0866139520360611
"IAH4-2-1516",0.149048586168598,0.16590672584067
"IAH4-2-1526",0.0855296820595447,-0.137167832759652
"IAH4-2-1534",-0.228142780328395,0.100316673737335
"IAH4-2-1536",0.0576534029080237,-0.0945490489482289
"IAH4-2-1570",0.00981192937156233,0.0192137534974103
"IAH4-2-802",-0.0866281308135385,-0.193463656115575
"IAH4-2-821",-0.164127953518745,0.0106646421625159
"IAH4-2-848",-0.0543298434616621,-0.109780202282361
"IAH4-2-854",0.0995739353459122,0.0201113007983945
"IAH4-2-941",0.141338753044024,-0.0366979446185207
"IAH4-2-942",0.011641793622575,0.142664726173403
"INH1-1-102",-0.052308424633602,0.0222666907800402
"INH1-1-127",-0.0636716317719861,0.269332452818761
"INH1-1-145",-0.0903952753414949,-0.194269568991014
"INH1-1-17",0.000610370077194399,0.0893725055285171
"INH1-1-172",-0.138761958936621,0.0457579540691609
"INH1-1-206",-0.306584411237817,0.0860733609625422
"INH1-1-26",-0.0352019049437208,0.218280690841666
"INH1-1-55",-0.0320040549804661,0.12797269815813
"INH1-1-58",0.0182801815977757,0.230521458797479
"INH1-1-6",0.135019421830738,0.14160477156176
"INH1-1-66",0.0849775698924343,0.213069806494932
"INH1-1-97",-0.149955324350956,0.0685741471767192
"INH1-2-260",-0.158760900015562,0.164007428413313
"INH1-2-265",-0.115310642023909,-0.0803952088687856
"INH1-2-301",-0.00754149448461635,0.207508006794303
"INH1-2-306",-0.0539073071732831,0.242985611125879
"INH1-2-319",-0.270050005963654,0.0976686848188614
"INH1-2-395",0.147403621437189,0.117758862733763
"INH1-2-428",0.0210319884843212,0.137056873305532
"INH1-2-430",0.020700606426692,0.175169576768572
"INH1-2-445",-0.0984037813051156,0.151578101111584
"INH1-2-449",-0.23745360379829,0.230302294423526
"MIH1-1-144",-0.279858711008832,-0.0293738606717534
"MIH1-1-178",-0.274638257382608,-0.12827439402335
"MIH1-1-212",-0.276352177890605,0.232309236862367
"MIH1-1-217",-0.150363718563845,0.157067403816369
"MIH1-1-28",-0.147965690819463,-0.0485294995194936
"MIH1-1-6",-0.135121901017768,-0.106929743025452
"MIH1-1-8",-0.129388382551047,0.228570421564603
"MIH1-2-296",-0.153138074149526,0.0171476763712846
"MIH1-2-367",-0.247357101011825,0.0695502392327544
"MIH1-2-429",-0.245607986529425,0.272555965955289
"MIH1-2-454",-0.253946733272353,0.277339231938768
"MIH1-2-471",-0.13748839898311,-0.00930164009210068
"MIH1-2-474",-0.246812695406674,0.0707982546655046
"MNH1-1-140",-0.0496979693753796,-0.110192530362237
"MNH1-1-175",0.0395537666410955,-0.0560804879085459
"MNH1-1-185",0.104923018810215,-0.17405544426456
"MNH1-1-189",-0.0484525784871529,-0.133582872521008
"MNH1-1-221",0.106697877194356,-0.158176212400517
"MNH1-1-24",0.0118540338050953,-0.164631709764609
"MNH1-1-259",-0.0299661169651207,0.00377436644341027
"MNH1-1-274",-0.0964330341467231,-0.148395954307831
"MNH1-1-286",0.00530748634278278,-0.185597191390993
"MNH1-1-345",0.0628529687431676,-0.185055576285522
"MNH1-1-347",-0.0927238248978852,-0.239426372716698
"MNH1-1-353",0.0135377662201478,-0.293319527744009
"MNH1-1-376",0.121628000132271,-0.0725282403623926
"MNH1-1-460",0.0434501565168029,-0.109407381869874
"MNH1-1-475",-0.0883072322063025,-0.27645636181146
"MNH1-1-476",-0.10479178774563,-0.299120707374469
"MNH1-1-491",0.123663425599473,-0.054051179516238
"MNH1-1-514",-0.0645185315651065,-0.278156525582737
"MNH1-1-54",0.0809920943691317,0.0115658066937202
"MNH1-1-542",0.100577372315775,0.0156618043982808
"MNH1-1-552",0.0278906071685326,-0.172240178202058
"MNH1-1-573",-0.136892579598442,-0.31099576961698
"MNH1-1-615",-0.0150147190756408,0.135082532040977
"MNH1-1-632",0.138064030647448,-0.0261099678037803
